dim;sv_max;sv_bound
6.0;5.389967258765058;20.355040996455706
7.0;4.2386251703517175;20.355040996455706
8.0;3.4671097486765667;20.355040996455706
9.0;2.9236114506812463;20.355040996455706
10.0;2.4351772050432423;20.355040996455706
11.0;2.0794710483790695;20.355040996455706
12.0;1.8097718918671113;20.355040996455706
13.0;1.5649253703017152;20.355040996455706
14.0;1.3739108229039694;20.355040996455706
15.0;1.2225329181993558;20.355040996455706
16.0;1.0848774483645656;20.355040996455706
17.0;0.9713808059211111;20.355040996455706
18.0;0.8781322356154426;20.355040996455706
19.0;0.7937299790806662;20.355040996455706
20.0;0.7212797157555144;20.355040996455706
21.0;0.6598498625322868;20.355040996455706
22.0;0.6044546124396142;20.355040996455706
23.0;0.5556332576100047;20.355040996455706
24.0;0.5131179607909395;20.355040996455706
25.0;0.4747531258184772;20.355040996455706
26.0;0.4404106585384966;20.355040996455706
27.0;0.40985140670000675;20.355040996455706
28.0;0.3821386724956639;20.355040996455706
29.0;0.35711160857534097;20.355040996455706
30.0;0.33443451070670704;20.355040996455706
31.0;0.31377724566994303;20.355040996455706
32.0;0.2949312790165557;20.355040996455706
33.0;0.2776894711865552;20.355040996455706
34.0;0.2619299987590722;20.355040996455706
35.0;0.2473918959868655;20.355040996455706
36.0;0.23402172374819585;20.355040996455706
37.0;0.22171403812800605;20.355040996455706
38.0;0.21028190047893958;20.355040996455706
39.0;0.1997040543652382;20.355040996455706
40.0;0.18990232864356926;20.355040996455706
41.0;0.18075564432848878;20.355040996455706
42.0;0.17224450073532083;20.355040996455706
43.0;0.16430850574773004;20.355040996455706
44.0;0.15687726290698123;20.355040996455706
45.0;0.14992862812880503;20.355040996455706
46.0;0.1434092445875379;20.355040996455706
47.0;0.13729257394296113;20.355040996455706
48.0;0.13153975633877124;20.355040996455706
49.0;0.1261272619565652;20.355040996455706
50.0;0.12103130608977963;20.355040996455706
51.0;0.11621791500875744;20.355040996455706
52.0;0.11167651314376315;20.355040996455706
53.0;0.10738551670481655;20.355040996455706
54.0;0.10331944558890527;20.355040996455706
55.0;0.09947143109471313;20.355040996455706
56.0;0.09582381824366948;20.355040996455706
57.0;0.09235877353640021;20.355040996455706
58.0;0.08906978193428117;20.355040996455706
59.0;0.08594245891710273;20.355040996455706
60.0;0.08296599997963483;20.355040996455706
61.0;0.08013247418129765;20.355040996455706
62.0;0.07743095333322358;20.355040996455706
63.0;0.07485535602217652;20.355040996455706
64.0;0.0723959694222529;20.355040996455706
65.0;0.07004776119648781;20.355040996455706
66.0;0.06780362184898792;20.355040996455706
67.0;0.06565629123105765;20.355040996455706
68.0;0.06360226389806556;20.355040996455706
69.0;0.061635103409138026;20.355040996455706
70.0;0.05974942064484878;20.355040996455706
71.0;0.05794229270416906;20.355040996455706
72.0;0.056208308443515875;20.355040996455706
73.0;0.054543562790581035;20.355040996455706
74.0;0.052945228536433575;20.355040996455706
75.0;0.05140889150510475;20.355040996455706
76.0;0.049931945056361116;20.355040996455706
77.0;0.04851117343767797;20.355040996455706
78.0;0.047143743654167736;20.355040996455706
79.0;0.04582722275887008;20.355040996455706
80.0;0.04455871288507751;20.355040996455706
81.0;0.04333647493605852;20.355040996455706
82.0;0.042157863010078955;20.355040996455706
83.0;0.04102083848153981;20.355040996455706
84.0;0.03992389126402429;20.355040996455706
85.0;0.038864637520202194;20.355040996455706
86.0;0.03784156680369932;20.355040996455706
87.0;0.03685330536197995;20.355040996455706
88.0;0.03589784120775619;20.355040996455706
89.0;0.0349740147857176;20.355040996455706
90.0;0.03408049323209639;20.355040996455706
91.0;0.033215701065010705;20.355040996455706
92.0;0.03237869387804082;20.355040996455706
93.0;0.031568081093841016;20.355040996455706
94.0;0.030782922847336636;20.355040996455706
95.0;0.03002208295621145;20.355040996455706
96.0;0.029284551364749944;20.355040996455706
97.0;0.028569536685775887;20.355040996455706
98.0;0.027875908859964937;20.355040996455706
99.0;0.027202964982631528;20.355040996455706
100.0;0.02654995805760052;20.355040996455706
101.0;0.025915885434248054;20.355040996455706
102.0;0.025300204877009236;20.355040996455706
103.0;0.02470221502454706;20.355040996455706
104.0;0.024121088682839797;20.355040996455706
105.0;0.023556356753616114;20.355040996455706
106.0;0.02300734307283747;20.355040996455706
107.0;0.022473448328970136;20.355040996455706
108.0;0.02195418101452873;20.355040996455706
109.0;0.02144893505517942;20.355040996455706
110.0;0.020957297564130783;20.355040996455706
111.0;0.020478702500021484;20.355040996455706
112.0;0.02001274498344685;20.355040996455706
113.0;0.019559006607337892;20.355040996455706
114.0;0.01911696902682536;20.355040996455706
115.0;0.018686329685273506;20.355040996455706
116.0;0.018266683311821907;20.355040996455706
117.0;0.01785758884137323;20.355040996455706
118.0;0.017458784349152268;20.355040996455706
119.0;0.01706989007691817;20.355040996455706
120.0;0.016690553915331918;20.355040996455706
121.0;0.016320520321734477;20.355040996455706
122.0;0.01595943735051719;20.355040996455706
123.0;0.015607047317125478;20.355040996455706
124.0;0.01526306431660629;20.355040996455706
125.0;0.014927217070475507;20.355040996455706
126.0;0.014599275395688949;20.355040996455706
127.0;0.014278951555425579;20.355040996455706
128.0;0.013966054106713699;20.355040996455706
129.0;0.013660341540752796;20.355040996455706
