dim;sv_max;sv_bound
6.0;12.215002926373094;23.384546122136165
7.0;11.032732200187274;23.384546122136165
8.0;9.911936758031455;23.384546122136165
9.0;8.701544089771472;23.384546122136165
10.0;7.704367772589377;23.384546122136165
11.0;6.863899453939688;23.384546122136165
12.0;6.139898975134354;23.384546122136165
13.0;5.508038231097416;23.384546122136165
14.0;4.913441379555572;23.384546122136165
15.0;4.412415752020845;23.384546122136165
16.0;3.9888186977615483;23.384546122136165
17.0;3.630299150756411;23.384546122136165
18.0;3.3225959373335527;23.384546122136165
19.0;3.0535416486953935;23.384546122136165
20.0;2.807673208347005;23.384546122136165
21.0;2.578593210406101;23.384546122136165
22.0;2.3784975047652495;23.384546122136165
23.0;2.2030162499900463;23.384546122136165
24.0;2.047988043223821;23.384546122136165
25.0;1.909550629584846;23.384546122136165
26.0;1.784479603791901;23.384546122136165
27.0;1.6667376256425541;23.384546122136165
28.0;1.5595481845914065;23.384546122136165
29.0;1.46295704084039;23.384546122136165
30.0;1.3754970506824833;23.384546122136165
31.0;1.295784868713202;23.384546122136165
32.0;1.2226227236898382;23.384546122136165
33.0;1.1542535957030147;23.384546122136165
34.0;1.0910550662565086;23.384546122136165
35.0;1.0329755450345317;23.384546122136165
36.0;0.9794132240991722;23.384546122136165
37.0;0.9298015585413033;23.384546122136165
38.0;0.8832685652158894;23.384546122136165
39.0;0.839988681170265;23.384546122136165
40.0;0.7997698359728318;23.384546122136165
41.0;0.7623122985490554;23.384546122136165
42.0;0.7272381403779704;23.384546122136165
43.0;0.694184361639028;23.384546122136165
44.0;0.663248525425864;23.384546122136165
45.0;0.6342739435828086;23.384546122136165
46.0;0.6070939849793504;23.384546122136165
47.0;0.5815406669433045;23.384546122136165
48.0;0.5573390504720059;23.384546122136165
49.0;0.5344583574816788;23.384546122136165
50.0;0.5128894653405709;23.384546122136165
51.0;0.49253666141892793;23.384546122136165
52.0;0.47330048300673155;23.384546122136165
53.0;0.455083887367401;23.384546122136165
54.0;0.43771479073545194;23.384546122136165
55.0;0.42124467620237027;23.384546122136165
56.0;0.4056222174110218;23.384546122136165
57.0;0.390786950860484;23.384546122136165
58.0;0.37667806094027156;23.384546122136165
59.0;0.3631921654931425;23.384546122136165
60.0;0.3503432115173659;23.384546122136165
61.0;0.3381022461833183;23.384546122136165
62.0;0.32643075562368296;23.384546122136165
63.0;0.3152891735852599;23.384546122136165
64.0;0.30460559220343697;23.384546122136165
65.0;0.2943895900836182;23.384546122136165
66.0;0.284621567566397;23.384546122136165
67.0;0.2752761070123846;23.384546122136165
68.0;0.26632662524330186;23.384546122136165
69.0;0.25773487123122507;23.384546122136165
70.0;0.24947910466647727;23.384546122136165
71.0;0.24156022271069943;23.384546122136165
72.0;0.23396114976198845;23.384546122136165
73.0;0.22666375108167358;23.384546122136165
74.0;0.2196496360242861;23.384546122136165
75.0;0.21288595579357406;23.384546122136165
76.0;0.20637921553446859;23.384546122136165
77.0;0.20011844834875347;23.384546122136165
78.0;0.1940910576946422;23.384546122136165
79.0;0.1882840275275548;23.384546122136165
80.0;0.18267517646855325;23.384546122136165
81.0;0.17726493173751834;23.384546122136165
82.0;0.17204690967374248;23.384546122136165
83.0;0.16701214182926094;23.384546122136165
84.0;0.16215122780215907;23.384546122136165
85.0;0.15744855259135093;23.384546122136165
86.0;0.15290164768833137;23.384546122136165
87.0;0.14850716387761054;23.384546122136165
88.0;0.14425860663425638;23.384546122136165
89.0;0.14014908573460616;23.384546122136165
90.0;0.1361695930139284;23.384546122136165
91.0;0.13231184224392578;23.384546122136165
92.0;0.1285763949307146;23.384546122136165
93.0;0.12495849311395801;23.384546122136165
94.0;0.12145304372454646;23.384546122136165
95.0;0.11805478313828743;23.384546122136165
96.0;0.11475448757633089;23.384546122136165
97.0;0.11155297709197143;23.384546122136165
98.0;0.1084471185860032;23.384546122136165
99.0;0.10543309979233584;23.384546122136165
100.0;0.10250692668720518;23.384546122136165
101.0;0.0996619645059873;23.384546122136165
