dim;sv_max;sv_bound
6.0;0.728224153264998;9.230742816799388
7.0;0.5467329384044302;9.230742816799388
8.0;0.44764547474142447;9.230742816799388
9.0;0.3694066332013648;9.230742816799388
10.0;0.30180600611094555;9.230742816799388
11.0;0.2615783704854735;9.230742816799388
12.0;0.22091527002793399;9.230742816799388
13.0;0.19001576240847662;9.230742816799388
14.0;0.16976110826271373;9.230742816799388
15.0;0.1465072626749695;9.230742816799388
16.0;0.13015598053361188;9.230742816799388
17.0;0.11785081500816297;9.230742816799388
18.0;0.10406993040595225;9.230742816799388
19.0;0.094473872486315;9.230742816799388
20.0;0.0861478117917347;9.230742816799388
21.0;0.0776107125412615;9.230742816799388
22.0;0.07151543698848073;9.230742816799388
23.0;0.06559012693788979;9.230742816799388
24.0;0.060004971421118825;9.230742816799388
25.0;0.055877339272372595;9.230742816799388
26.0;0.05152505662328011;9.230742816799388
27.0;0.047695280292582964;9.230742816799388
28.0;0.044743482283156055;9.230742816799388
29.0;0.041480919641177394;9.230742816799388
30.0;0.03874675808981287;9.230742816799388
31.0;0.036523295980700254;9.230742816799388
32.0;0.03405643376451195;9.230742816799388
33.0;0.03203454305661069;9.230742816799388
34.0;0.030280624183125937;9.230742816799388
35.0;0.028410851139961224;9.230742816799388
36.0;0.026868777433918467;9.230742816799388
37.0;0.02545394964504588;9.230742816799388
38.0;0.02401555164318836;9.230742816799388
39.0;0.022807352789659063;9.230742816799388
40.0;0.021653583674806853;9.230742816799388
41.0;0.020524932566772236;9.230742816799388
42.0;0.019556255241935716;9.230742816799388
43.0;0.018608313975537527;9.230742816799388
44.0;0.017705446092611155;9.230742816799388
45.0;0.016913668642363433;9.230742816799388
46.0;0.016129855551536565;9.230742816799388
47.0;0.015394703849926472;9.230742816799388
48.0;0.01473721395603711;9.230742816799388
49.0;0.014085032228400962;9.230742816799388
50.0;0.013476940742590315;9.230742816799388
51.0;0.012924010390591434;9.230742816799388
52.0;0.012377694606927392;9.230742816799388
53.0;0.011867779260294142;9.230742816799388
54.0;0.011398097411676744;9.230742816799388
55.0;0.01093707930546195;9.230742816799388
56.0;0.010504486076683861;9.230742816799388
57.0;0.010102251614036106;9.230742816799388
58.0;0.009710179931316176;9.230742816799388
59.0;0.009339580570539852;9.230742816799388
60.0;0.00899267556664185;9.230742816799388
61.0;0.008656642902559852;9.230742816799388
62.0;0.008336547349099277;9.230742816799388
63.0;0.008035492762578755;9.230742816799388
64.0;0.007745286415849151;9.230742816799388
65.0;0.00746690040154796;9.230742816799388
66.0;0.007204175780344713;9.230742816799388
67.0;0.006951685120094808;9.230742816799388
68.0;0.006708133243844117;9.230742816799388
69.0;0.006477673189044353;9.230742816799388
70.0;0.006256465753738283;9.230742816799388
71.0;0.006042262553137334;9.230742816799388
72.0;0.0058391080720259225;9.230742816799388
73.0;0.0056440835791491395;9.230742816799388
74.0;0.005454777175389225;9.230742816799388
75.0;0.005274838973724272;9.230742816799388
76.0;0.005101934503212391;9.230742816799388
77.0;0.004933867084876198;9.230742816799388
78.0;0.004773757005207102;9.230742816799388
79.0;0.004619707262753181;9.230742816799388
80.0;0.004469847789417614;9.230742816799388
81.0;0.004326751265251616;9.230742816799388
82.0;0.004188902165539687;9.230742816799388
83.0;0.004054723591387699;9.230742816799388
84.0;0.003926298171011311;9.230742816799388
85.0;0.003802464898036817;9.230742816799388
86.0;0.0036818514858172335;9.230742816799388
87.0;0.0035661433605334025;9.230742816799388
88.0;0.0034545037482587304;9.230742816799388
89.0;0.003345679384365141;9.230742816799388
90.0;0.0032410536415472535;9.230742816799388
91.0;0.0031400688751812567;9.230742816799388
92.0;0.003041540217060046;9.230742816799388
93.0;0.0029466224952603426;9.230742816799388
94.0;0.0028549783276101692;9.230742816799388
95.0;0.0027654887373405046;9.230742816799388
96.0;0.002679116817946081;9.230742816799388
97.0;0.0025956841687371224;9.230742816799388
98.0;0.0025141714295173756;9.230742816799388
99.0;0.002435355624633928;9.230742816799388
100.0;0.0023591714893349547;9.230742816799388
101.0;0.002284722372170478;9.230742816799388
102.0;0.0022126136876554625;9.230742816799388
103.0;0.0021428588453158426;9.230742816799388
104.0;0.0020746796356583275;9.230742816799388
105.0;0.002008544661631362;9.230742816799388
106.0;0.0019445147718517575;9.230742816799388
107.0;0.0018819180058908813;9.230742816799388
108.0;0.0018211193772987855;9.230742816799388
109.0;0.0017622035800428648;9.230742816799388
110.0;0.0017045946733809103;9.230742816799388
111.0;0.0016485759038467052;9.230742816799388
