dim;sv_max;sv_bound
6.0;3.0120142805359684;11.87934644095965
7.0;2.34412370934173;11.87934644095965
8.0;1.8723316098609928;11.87934644095965
9.0;1.5208475115020796;11.87934644095965
10.0;1.2503652903482614;11.87934644095965
11.0;1.0462205612182736;11.87934644095965
12.0;0.8837478674643275;11.87934644095965
13.0;0.7563124185986503;11.87934644095965
14.0;0.6527054192143105;11.87934644095965
15.0;0.5687727914600202;11.87934644095965
16.0;0.49927542509836265;11.87934644095965
17.0;0.44152390983705914;11.87934644095965
18.0;0.3928982678546049;11.87934644095965
19.0;0.3516960760094623;11.87934644095965
20.0;0.3164774693974959;11.87934644095965
21.0;0.286170215014506;11.87934644095965
22.0;0.2599184084728723;11.87934644095965
23.0;0.23703935792043218;11.87934644095965
24.0;0.2169923249953314;11.87934644095965
25.0;0.19933301256351932;11.87934644095965
26.0;0.18370493087626905;11.87934644095965
27.0;0.16981112345979277;11.87934644095965
28.0;0.15740889053196305;11.87934644095965
29.0;0.14629439685297108;11.87934644095965
30.0;0.13629811808086778;11.87934644095965
31.0;0.12727661274134228;11.87934644095965
32.0;0.11910884582817793;11.87934644095965
33.0;0.11169160994097815;11.87934644095965
34.0;0.10493679191793603;11.87934644095965
35.0;0.09876866226594316;11.87934644095965
36.0;0.09312193995767615;11.87934644095965
37.0;0.0879400853164185;11.87934644095965
38.0;0.08317395782063208;11.87934644095965
39.0;0.07878068745416478;11.87934644095965
40.0;0.07472274547211022;11.87934644095965
41.0;0.07096717210546188;11.87934644095965
42.0;0.0674849277418268;11.87934644095965
43.0;0.06425035150725655;11.87934644095965
44.0;0.06124070219262023;11.87934644095965
45.0;0.058435771698894357;11.87934644095965
46.0;0.05581755540973887;11.87934644095965
47.0;0.05336997201710858;11.87934644095965
48.0;0.05107862340132563;11.87934644095965
49.0;0.04893058883743251;11.87934644095965
50.0;0.04691424770622454;11.87934644095965
51.0;0.04501912647401696;11.87934644095965
52.0;0.04323576616482505;11.87934644095965
53.0;0.04155560727687657;11.87934644095965
54.0;0.03997088958491091;11.87934644095965
55.0;0.03847456466156984;11.87934644095965
56.0;0.03706021932813641;11.87934644095965
57.0;0.03572200849410123;11.87934644095965
58.0;0.03445459610706614;11.87934644095965
59.0;0.03325310310973606;11.87934644095965
60.0;0.03211306147746029;11.87934644095965
61.0;0.031030373537904055;11.87934644095965
62.0;0.03000127589407775;11.87934644095965
63.0;0.029022307366243894;11.87934644095965
64.0;0.028090280451099403;11.87934644095965
65.0;0.02720225586513081;11.87934644095965
66.0;0.026355519798656246;11.87934644095965
67.0;0.025547563556266084;11.87934644095965
68.0;0.02477606530290366;11.87934644095965
69.0;0.02403887367108304;11.87934644095965
70.0;0.023333993015945964;11.87934644095965
71.0;0.022659570132105955;11.87934644095965
72.0;0.022013882270110585;11.87934644095965
73.0;0.02139532630835106;11.87934644095965
74.0;0.020802408956370755;11.87934644095965
75.0;0.020233737878557534;11.87934644095965
76.0;0.019688013641053104;11.87934644095965
77.0;0.019164022395997904;11.87934644095965
78.0;0.01866062922736944;11.87934644095965
79.0;0.018176772090512827;11.87934644095965
80.0;0.01771145628671711;11.87934644095965
81.0;0.01726374941853237;11.87934644095965
82.0;0.016832776779597936;11.87934644095965
83.0;0.01641771713647877;11.87934644095965
84.0;0.016017798864934818;11.87934644095965
85.0;0.01563229640727215;11.87934644095965
86.0;0.015260527020490855;11.87934644095965
87.0;0.01490184778841197;11.87934644095965
88.0;0.014555652873838199;11.87934644095965
89.0;0.01422137098851195;11.87934644095965
90.0;0.013898463062089306;11.87934644095965
91.0;0.013586420091757034;11.87934644095965
92.0;0.013284761157278169;11.87934644095965
93.0;0.012993031586761461;11.87934644095965
94.0;0.012710801260594096;11.87934644095965
95.0;0.01243766304118843;11.87934644095965
96.0;0.012173231318755029;11.87934644095965
97.0;0.011917140662767167;11.87934644095965
98.0;0.01166904457109652;11.87934644095965
99.0;0.011428614308210072;11.87934644095965
100.0;0.011195537825459567;11.87934644095965
101.0;0.010969518757349306;11.87934644095965
102.0;0.010750275487092509;11.87934644095965
103.0;0.010537540276461144;11.87934644095965
104.0;0.010331058454820408;11.87934644095965
105.0;0.010130587662798618;11.87934644095965
106.0;0.009935897146357675;11.87934644095965
107.0;0.009746767097746911;11.87934644095965
108.0;0.009562988039427012;11.87934644095965
109.0;0.009384360248001045;11.87934644095965
110.0;0.00921069321545609;11.87934644095965
111.0;0.009041805144406112;11.87934644095965
112.0;0.008877522475376765;11.87934644095965
113.0;0.00871767944393298;11.87934644095965
114.0;0.008562117664688174;11.87934644095965
115.0;0.008410685741742085;11.87934644095965
