dim;sv_max;sv_bound
6.0;4.51807323229235;15.872325786286781
7.0;3.806570646056379;15.872325786286781
8.0;3.1925694902017963;15.872325786286781
9.0;2.6985733436898016;15.872325786286781
10.0;2.30307021084335;15.872325786286781
11.0;1.982004100881543;15.872325786286781
12.0;1.7213381120764026;15.872325786286781
13.0;1.5068557069713577;15.872325786286781
14.0;1.3291426012453993;15.872325786286781
15.0;1.180268899310489;15.872325786286781
16.0;1.05434090630769;15.872325786286781
17.0;0.9469511345221449;15.872325786286781
18.0;0.8547165669299996;15.872325786286781
19.0;0.7749916340782317;15.872325786286781
20.0;0.7056577519643845;15.872325786286781
21.0;0.6450015017781467;15.872325786286781
22.0;0.591629808810854;15.872325786286781
23.0;0.5444283498089977;15.872325786286781
24.0;0.5024656822422173;15.872325786286781
25.0;0.4650298569306752;15.872325786286781
26.0;0.4315021594068842;15.872325786286781
27.0;0.40135680252779693;15.872325786286781
28.0;0.37415624103733336;15.872325786286781
29.0;0.3495241247063152;15.872325786286781
30.0;0.32714166703035374;15.872325786286781
31.0;0.30675658141900364;15.872325786286781
32.0;0.28813942908169743;15.872325786286781
33.0;0.27109181049470266;15.872325786286781
34.0;0.2554421653183283;15.872325786286781
35.0;0.24104040834229146;15.872325786286781
36.0;0.22775582298978136;15.872325786286781
37.0;0.21547950606572286;15.872325786286781
38.0;0.20411235553983964;15.872325786286781
39.0;0.19356719932798327;15.872325786286781
40.0;0.18376664766041273;15.872325786286781
41.0;0.17464186777376867;15.872325786286781
42.0;0.1661318381585115;15.872325786286781
43.0;0.15818287310223944;15.872325786286781
44.0;0.15074745215194163;15.872325786286781
45.0;0.14378249878506288;15.872325786286781
46.0;0.13724920274176888;15.872325786286781
47.0;0.1311125726707978;15.872325786286781
48.0;0.1253408623218366;15.872325786286781
49.0;0.1199055102214377;15.872325786286781
50.0;0.11478149059650988;15.872325786286781
51.0;0.10994561676858972;15.872325786286781
52.0;0.10537667656676675;15.872325786286781
53.0;0.1010553907892291;15.872325786286781
